,timestep,Node,flow
3528,1,node_12128,34410
3529,1,node_12133,12381
3530,1,node_12136,39781
3531,1,node_12137,6540
3532,1,node_12138,10064
3533,1,node_12141,29975
3534,1,node_12146,11788
3535,1,node_12149,1494
3536,1,node_12150,58555
3537,1,node_12152,65428
3538,1,node_12156,2279
3539,1,node_12157,1070
3540,1,node_12160,5136
3541,1,node_12162,15344
3542,1,node_12166,12558
3543,1,node_12167,6127
3544,1,node_12171,5085
3545,1,node_12172,1212
3546,1,node_12174,8044
3547,1,node_12175,2669
3548,1,node_12183,6570
3549,1,node_12185,6512
3550,1,node_12187,8815
3551,1,node_12192,12182
3552,1,node_12198,3690
3553,1,node_12201,4914
3554,1,node_12202,8085
3555,1,node_12206,22100
3556,1,node_12210,65376
3557,1,node_12211,35359
3558,1,node_12212,14061
3559,1,node_12245,26123
3560,1,node_12247,14627
3561,1,node_12253,17723
3562,1,node_12255,215
3563,1,node_12256,11309
3564,1,node_12259,29162
3565,1,node_12264,9530
3566,1,node_12270,13076
3567,1,node_12273,11383
3568,1,node_12277,19012
3569,1,node_12281,16912
3570,1,node_12283,6143
3571,1,node_12286,34658
3572,1,node_12290,4050
3573,1,node_12293,6870
3574,1,node_12294,11681
3575,1,node_12301,1194
3576,1,node_12302,53224
3577,1,node_12307,45646
3578,1,node_12316,389
3579,1,node_12322,28088
3580,1,node_12324,1651
3581,1,node_12331,65088
3582,1,node_12342,2891
3583,1,node_12346,10938
3584,1,node_12350,3030
3585,1,node_12356,10739
3586,1,node_12359,23670
3587,1,node_12366,23066
3588,1,node_12367,19995
3589,1,node_12372,8625
3590,1,node_12376,2836
3591,1,node_12377,8747
3592,1,node_12380,12020
3593,1,node_12387,8354
3594,1,node_12392,5394
3595,1,node_12393,24605
3596,1,node_12396,7070
3597,1,node_12398,4645
3598,1,node_12404,755
3599,1,node_12414,74432
3600,1,node_12419,9159
3601,1,node_12420,13046
3602,1,node_12425,423
3603,1,node_12427,10602
3604,1,node_12428,7814
3605,1,node_12429,20510
3606,1,node_12431,109430
3607,1,node_12439,37691
3608,1,node_12441,110494
3609,1,node_12443,115858
3610,1,node_12448,38548
3611,1,node_12449,6729
3612,1,node_12452,9226
3613,1,node_12454,31147
3614,1,node_12455,12026
3615,1,node_12457,17585
3616,1,node_12459,9200
3617,1,node_12463,8711
3618,1,node_12465,16747
3619,1,node_12470,1740
3620,1,node_12474,7543
3621,1,node_12477,240
3622,1,node_12478,4717
3623,1,node_12481,443
3624,1,node_12485,4115
3625,1,node_12488,107331
3626,1,node_12491,103060
3627,1,node_12495,47801
3628,1,node_12496,154736
3629,1,node_12497,33278
3630,1,node_12500,128047
3631,1,node_12501,58794
3632,1,node_12505,54845
3633,1,node_12506,53112
3634,1,node_12508,28578
3635,1,node_12510,8685
3636,1,node_12514,22995
3637,1,node_12515,36238
3638,1,node_12518,7451
3639,1,node_12521,24653
3640,1,node_12526,25310
3641,1,node_12527,2932
3642,1,node_12530,6854
3643,1,node_12538,3460
3644,1,node_12540,18409
3645,1,node_12551,23
3646,1,node_12558,10996
3647,1,node_12563,4291
3648,1,node_12568,293
3649,1,node_12572,3019
3650,1,node_12573,8044
3651,1,node_12579,50359
3652,1,node_12584,15687
3653,1,node_12585,1182
3654,1,node_12587,19284
3655,1,node_12591,9754
3656,1,node_12592,105350
3657,1,node_12594,2909
3658,1,node_12595,7124
3659,1,node_12597,13259
3660,1,node_12599,14164
3661,1,node_12601,17977
3662,1,node_12606,21892
3663,1,node_12609,42406
3664,1,node_12610,8149
3665,1,node_12614,8868
3666,1,node_12618,35139
3667,1,node_12621,20496
3668,1,node_12627,630
3669,1,node_12629,31003
3670,1,node_12631,22637
3671,1,node_12635,12602
3672,1,node_12638,10594
3673,1,node_12639,2845
3674,1,node_12642,5339
3675,1,node_12645,46998
3676,1,node_12651,7196
3677,1,node_12653,14567
3678,1,node_12654,2024
3679,1,node_12656,38269
3680,1,node_12664,1168
3681,1,node_12668,1635
3682,1,node_12670,2163
3683,1,node_12672,2669
3684,1,node_12673,1732
3685,1,node_12674,2225
3686,1,node_12676,813
3687,1,node_12677,31931
3688,1,node_12679,33696
3689,1,node_12694,7651
3690,1,node_12695,1633
3691,1,node_12705,18207
3692,1,node_12708,14496
3693,1,node_12709,4486
3694,1,node_12711,8093
3695,1,node_12713,4309
3696,1,node_12715,1578
3697,1,node_12721,237069
3698,1,node_12726,74265
3699,1,node_12730,25140
3700,1,node_12733,14729
3701,1,node_12736,2411
3702,1,node_12741,90
3703,1,node_12744,7627
3704,1,node_12746,157
3705,1,node_12747,2561
3706,1,node_12748,46131
3707,1,node_12750,35460
3708,1,node_12760,94549
3709,1,node_12766,29
3710,1,node_12767,14314
3711,1,node_12770,3653
3712,1,node_12774,3383
3713,1,node_12780,136686
3714,1,node_12784,4998
3715,1,node_12788,91120
3716,1,node_12789,38379
3717,1,node_12792,40208
3718,1,node_12794,28387
3719,1,node_12807,2497
3720,1,node_12817,3423
3721,1,node_12818,3145
3722,1,node_12821,5054
3723,1,node_12826,6560
3724,1,node_12835,4360
3725,1,node_12839,19138
3726,1,node_12841,13179
3727,1,node_12843,5371
3728,1,node_12845,2154
3729,1,node_12850,9420
3730,1,node_12853,10040
3731,1,node_12857,7108
3732,1,node_12861,7750
3733,1,node_12864,31466
3734,1,node_12868,4630
3735,1,node_12870,5295
3736,1,node_12874,35677
3737,1,node_12876,2060
3738,1,node_12880,6854
3739,1,node_12882,2883
3740,1,node_12887,6978
3741,1,node_12889,12705
3742,1,node_12897,9486
3743,1,node_12899,2569
3744,1,node_12900,2461
3745,1,node_12903,1604
3746,1,node_12907,2961
3747,1,node_12909,4858
3748,1,node_12911,3506
3749,1,node_12914,194
3750,1,node_12918,1055
3751,1,node_12922,2753
3752,1,node_12923,3865
3753,1,node_12925,7115
3754,1,node_12933,1293
3755,1,node_12940,30
3756,1,node_12943,1814
3757,1,node_12944,4493
3758,1,node_12947,2345
3759,1,node_12950,5066
3760,1,node_12951,7868
3761,1,node_12953,4460
3762,1,node_12955,15107
3763,1,node_12960,3612
3764,1,node_12963,4388
3765,1,node_12967,5759
3766,1,node_12968,6981
3767,1,node_12969,6396
3768,1,node_12970,3051
3769,1,node_12971,11334
3770,1,node_12975,13156
3771,1,node_12978,22205
3772,1,node_12979,2890
3773,1,node_12980,1212
3774,1,node_12982,7292
3775,1,node_12991,14436
3776,1,node_12995,55
3777,1,node_13002,12839
3778,1,node_13003,1733
3779,1,node_13006,6553
3780,1,node_13010,26190
3781,1,node_13018,2594
3782,1,node_13021,3582
3783,1,node_13022,6365
3784,1,node_13025,19992
3785,1,node_13027,2042
3786,1,node_13031,23603
3787,1,node_13036,13414
3788,1,node_13043,27462
3789,1,node_13046,17330
3790,1,node_13047,24581
3791,1,node_13053,31162
3792,1,node_13058,26245
3793,1,node_13062,38
3794,1,node_13065,314
3795,1,node_13067,13576
3796,1,node_13071,9718
3797,1,node_13075,2918
3798,1,node_13077,17241
3799,1,node_13079,2955
3800,1,node_13080,5259
3801,1,node_13085,10813
3802,1,node_13088,104
3803,1,node_13089,1200
3804,1,node_13090,4147
3805,1,node_13092,4357
3806,1,node_13095,6159
3807,1,node_13096,6296
3808,1,node_13113,24500
3809,1,node_13114,2438
3810,1,node_13115,32432
3811,1,node_13116,9857
3812,1,node_13117,6186
3813,1,node_13120,2396
3814,1,node_13121,22400
3815,1,node_13124,12578
3816,1,node_13129,341
3817,1,node_13131,7379
3818,1,node_13139,10343
3819,1,node_13140,10531
3820,1,node_13142,14182
3821,1,node_13146,17775
3822,1,node_13147,21754
3823,1,node_13155,1280
3824,1,node_13158,2193
3825,1,node_13162,6602
3826,1,node_13167,79261
3827,1,node_13170,23787
3828,1,node_13174,86491
3829,1,node_13176,1366
3830,1,node_13177,6944
3831,1,node_13186,3941
3832,1,node_13189,24668
3833,1,node_13190,1144
3834,1,node_13193,858
3835,1,node_13197,5743
3836,1,node_13200,7311
3837,1,node_13205,15556
3838,1,node_13206,22804
3839,1,node_13207,11968
3840,1,node_13211,15030
3841,1,node_13214,63824
3842,1,node_13216,2438
3843,1,node_13219,53503
3844,1,node_13223,2891
3845,1,node_13225,20488
3846,1,node_13226,17948
3847,1,node_13230,23590
3848,1,node_13232,51463
3849,1,node_13238,1403
3850,1,node_13239,6473
3851,1,node_13241,43142
3852,1,node_13248,14898
3853,1,node_13249,11344
3854,1,node_13252,14906
3855,1,node_13253,11096
3856,1,node_13265,32243
3857,1,node_13269,7470
3858,1,node_13272,20890
3859,1,node_13274,28797
3860,1,node_13277,35849
3861,1,node_13281,791
3862,1,node_13283,17044
3863,1,node_13287,92035
3864,1,node_13289,51931
3865,1,node_13293,7593
3866,1,node_13301,20420
3867,1,node_13305,12237
3868,1,node_13325,3373
3869,1,node_13327,101894
3870,1,node_13328,46218
3871,1,node_13329,67369
3872,1,node_13331,3305
3873,1,node_13335,37990
3874,1,node_13336,8709
3875,1,node_13337,501
3876,1,node_13340,8721
3877,1,node_13347,36
3878,1,node_13349,2049
3879,1,node_13352,18040
3880,1,node_13353,9098
3881,1,node_13354,702
3882,1,node_13356,18850
3883,1,node_13357,33276
3884,1,node_13359,950
3885,1,node_13360,6173
3886,1,node_13363,1415
3887,1,node_13368,23760
3888,1,node_13371,576
3889,1,node_13373,165
3890,1,node_13375,17617
3891,1,node_13377,7178
3892,1,node_13378,30725
3893,1,node_13380,18601
3894,1,node_13385,4015
3895,1,node_13387,58463
3896,1,node_13389,8011
3897,1,node_13390,7214
3898,1,node_13391,8462
3899,1,node_13392,3525
3900,1,node_13394,4044
3901,1,node_13396,25869
3902,1,node_13398,2781
3903,1,node_13399,16434
3904,1,node_13401,23999
3905,1,node_13403,9166
3906,1,node_13405,4071
3907,1,node_13406,6644
3908,1,node_13408,3287
3909,1,node_13410,3406
3910,1,node_13411,12965
3911,1,node_13414,4445
3912,1,node_13416,1562
3913,1,node_13418,1853
3914,1,node_13422,13201
3915,1,node_13444,144875
3916,1,node_13450,17314
3917,1,node_13453,14032
3918,1,node_13455,818
3919,1,node_13460,1206
3920,1,node_13463,138
3921,1,node_13464,4373
3922,1,node_13467,853
3923,1,node_13471,4018
3924,1,node_13481,13983
3925,1,node_13491,4347
3926,1,node_13493,1863
3927,1,node_13495,23320
3928,1,node_13506,13799
3929,1,node_13510,11033
3930,1,node_13512,18330
3931,1,node_13516,26982
3932,1,node_13519,25396
3933,1,node_13522,8949
3934,1,node_13528,20685
3935,1,node_13529,28722
3936,1,node_13530,4843
3937,1,node_13541,62
3938,1,node_13545,9833
3939,1,node_13546,18919
3940,1,node_13548,15657
3941,1,node_13550,30488
3942,1,node_13559,14444
3943,1,node_13560,14991
3944,1,node_13561,24492
3945,1,node_13563,82118
3946,1,node_13564,74172
3947,1,node_13569,29896
3948,1,node_13572,344
3949,1,node_13574,48454
3950,1,node_13575,31411
3951,1,node_13576,21131
3952,1,node_13583,5630
3953,1,node_13587,24173
3954,1,node_13593,28490
3955,1,node_13595,25806
3956,1,node_13600,26236
3957,1,node_13604,9829
3958,1,node_13610,15405
3959,1,node_13611,4221
3960,1,node_13613,4491
3961,1,node_13620,6817
3962,1,node_13622,12447
3963,1,node_13625,17146
3964,1,node_13626,16238
3965,1,node_13628,4403
3966,1,node_13629,25164
3967,1,node_13637,13352
3968,1,node_13640,15757
3969,1,node_13646,240
3970,1,node_13649,4370
3971,1,node_13650,20422
3972,1,node_13653,2220
3973,1,node_13655,27157
3974,1,node_13660,765
3975,1,node_13662,771
3976,1,node_13664,437
3977,1,node_13668,7388
3978,1,node_13672,2977
3979,1,node_13676,2924
3980,1,node_13677,884
3981,1,node_13678,121
3982,1,node_13686,20211
3983,1,node_13690,4777
3984,1,node_13692,530
3985,1,node_13694,646
3986,1,node_13700,748
3987,1,node_13707,539
3988,1,node_13714,559
3989,1,node_13721,1375
3990,1,node_13723,335
3991,1,node_13728,302
3992,1,node_13730,181
3993,1,node_13735,1837
3994,1,node_13739,12187
3995,1,node_13741,4157
3996,1,node_13745,17333
3997,1,node_13746,14798
3998,1,node_13751,26989
3999,1,node_13753,60510
4000,1,node_13755,10663
4001,1,node_13759,2144
4002,1,node_13762,6071
4003,1,node_13773,4142
4004,1,node_13778,31754
4005,1,node_13788,21568
4006,1,node_13790,46009
4007,1,node_13791,25212
4008,1,node_13794,31690
4009,1,node_13795,25566
4010,1,node_13800,19642
4011,1,node_13803,1858
4012,1,node_13804,29008
4013,1,node_13806,28943
4014,1,node_13809,17903
4015,1,node_13810,19154
4016,1,node_13812,5847
4017,1,node_13813,6011
4018,1,node_13815,4007
4019,1,node_13817,3326
4020,1,node_13821,14191
4021,1,node_13822,28745
4022,1,node_13824,5124
4023,1,node_13825,26076
4024,1,node_13829,238
4025,1,node_13830,16660
4026,1,node_13832,2005
4027,1,node_13834,12855
4028,1,node_13838,66687
4029,1,node_13839,65552
4030,1,node_13842,37279
4031,1,node_13844,26527
4032,1,node_13846,2370
4033,1,node_13849,17517
4034,1,node_13854,0
4035,1,node_13856,5644
4036,1,node_13859,36878
4037,1,node_13864,5999
4038,1,node_13865,511
4039,1,node_13870,192
4040,1,node_13872,542
4041,1,node_13874,7699
4042,1,node_13879,9312
4043,1,node_13881,7162
4044,1,node_13883,1328
4045,1,node_13888,44514
4046,1,node_13891,52815
4047,1,node_13899,9120
4048,1,node_13902,31263
4049,1,node_13904,27350
4050,1,node_13905,74479
4051,1,node_13909,102265
4052,1,node_13914,41696
4053,1,node_13924,2
4054,1,node_13925,126762
4055,1,node_13927,3639
4056,1,node_13930,8915
4057,1,node_13941,69385
4058,1,node_13943,8699
4059,1,node_13944,61502
4060,1,node_13949,497
4061,1,node_13950,14822
4062,1,node_13954,13518
4063,1,node_13959,15714
4064,1,node_13960,6534
4065,1,node_13969,3806
4066,1,node_13970,2189
4067,1,node_13973,16657
4068,1,node_13975,81841
4069,1,node_13976,81790
4070,1,node_13978,24272
4071,1,node_13980,92927
4072,1,node_13981,1775
4073,1,node_13983,102154
4074,1,node_13984,28166
4075,1,node_13986,5430
4076,1,node_13989,96669
4077,1,node_13991,20103
4078,1,node_13992,102084
4079,1,node_13994,4876
4080,1,node_14002,431
4081,1,node_14004,226
4082,1,node_14008,85
4083,1,node_14009,179
4084,1,node_14012,130
4085,1,node_14017,592
4086,1,node_14019,432
4087,1,node_14022,556
4088,1,node_14028,5299
4089,1,node_14030,18521
4090,1,node_14032,1022
4091,1,node_14036,1441
4092,1,node_14037,3636
4093,1,node_14045,20706
4094,1,node_14050,3929
4095,1,node_14051,101
4096,1,node_14052,141201
4097,1,node_14053,80393
4098,1,node_14054,32399
4099,1,node_14060,116702
4100,1,node_14061,60715
4101,1,node_14063,85711
4102,1,node_14064,4044
4103,1,node_14067,5087
4104,1,node_14071,484
4105,1,node_14072,4675
4106,1,node_14079,49044
4107,1,node_14080,438
4108,1,node_14081,16016
4109,1,node_14082,10207
4110,1,node_14084,33795
4111,1,node_14085,9410
4112,1,node_14088,3163
4113,1,node_14089,8396
4114,1,node_14091,59548
4115,1,node_14092,44
4116,1,node_14097,17274
4117,1,node_14098,45021
4118,1,node_14099,7660
4119,1,node_14102,4806
4120,1,node_14104,2010
4121,1,node_14106,3287
4122,1,node_14108,1198
4123,1,node_14111,2305
4124,1,node_14112,95
4125,1,node_14114,7912
4126,1,node_14117,46942
4127,1,node_14120,8614
4128,1,node_14126,8105
4129,1,node_14129,76239
4130,1,node_14139,33662
4131,1,node_14140,71968
4132,1,node_14142,37747
4133,1,node_14145,2201
4134,1,node_14150,11072
4135,1,node_14156,133
4136,1,node_14157,987
4137,1,node_14170,22989
4138,1,node_14174,13135
4139,1,node_14177,194
4140,1,node_14181,35920
4141,1,node_14182,25054
4142,1,node_14186,54014
4143,1,node_14190,6021
4144,1,node_14194,3780
4145,1,node_14197,4323
4146,1,node_14200,4012
4147,1,node_14203,74269
4148,1,node_14204,48093
4149,1,node_14207,1187
4150,1,node_14209,19950
4151,1,node_14213,102
4152,1,node_14216,3318
4153,1,node_14220,17524
4154,1,node_14224,683
4155,1,node_14232,1210
4156,1,node_14233,20555
4157,1,node_14234,49428
4158,1,node_14237,45988
4159,1,node_14238,32059
4160,1,node_14242,2435
4161,1,node_14249,7341
4162,1,node_14251,89636
4163,1,node_14252,39999
4164,1,node_14253,28734
4165,1,node_14255,1372
4166,1,node_14256,2861
4167,1,node_14257,691
4168,1,node_14259,11002
4169,1,node_14260,883
4170,1,node_14262,15445
4171,1,node_14263,1761
4172,1,node_14265,5202
4173,1,node_14269,144
4174,1,node_14270,403
4175,1,node_14271,678
4176,1,node_14274,117
4177,1,node_14277,2407
4178,1,node_14283,721
4179,1,node_14285,57807
4180,1,node_14287,2490
4181,1,node_14288,3700
4182,1,node_14291,2503
4183,1,node_14292,5827
4184,1,node_14293,22499
4185,1,node_14295,1471
4186,1,node_14299,23521
4187,1,node_14302,1000
4188,1,node_14304,3118
4189,1,node_14310,26
4190,1,node_14312,19754
4191,1,node_14315,58099
4192,1,node_14321,8610
4193,1,node_14322,3174
4194,1,node_14328,10726
4195,1,node_14329,9359
4196,1,node_14330,1608
4197,1,node_14333,1336
4198,1,node_14335,958
4199,1,node_14337,2379
4200,1,node_14341,1868
4201,1,node_14345,2348
4202,1,node_14349,11342
4203,1,node_14351,7146
4204,1,node_14357,5163
4205,1,node_14358,7642
4206,1,node_14362,4870
4207,1,node_14365,693
4208,1,node_14369,1416
4209,1,node_14372,19951
4210,1,node_14374,461
4211,1,node_14378,965
4212,1,node_14380,2657
4213,1,node_14383,17753
4214,1,node_14384,24353
4215,1,node_14388,743
4216,1,node_14391,56879
4217,1,node_14397,43279
4218,1,node_14399,89695
4219,1,node_14400,10074
4220,1,node_14402,77266
4221,1,node_14403,26946
4222,1,node_14407,103674
4223,1,node_14408,31745
4224,1,node_14413,832
4225,1,node_14414,47175
4226,1,node_14415,40905
4227,1,node_14417,52047
4228,1,node_14418,98
4229,1,node_14420,51725
4230,1,node_14423,127258
4231,1,node_14426,556
4232,1,node_14427,515
4233,1,node_14431,303
4234,1,node_14437,764
4235,1,node_14439,457
4236,1,node_14441,5773
4237,1,node_14443,6858
4238,1,node_14445,8572
4239,1,node_14449,100677
4240,1,node_14450,12
4241,1,node_14452,37948
4242,1,node_14453,8822
4243,1,node_14454,63359
4244,1,node_14457,2628
4245,1,node_14458,105332
4246,1,node_14462,7661
4247,1,node_14464,27904
4248,1,node_14465,16740
4249,1,node_14468,280879
4250,1,node_14470,38199
4251,1,node_14471,68589
4252,1,node_14472,371
4253,1,node_14474,703
4254,1,node_14480,130600
4255,1,node_14486,6399
4256,1,node_14488,4127
4257,1,node_14490,14083
4258,1,node_14491,2716
4259,1,node_14504,9816
4260,1,node_14505,17156
4261,1,node_14509,49309
4262,1,node_14510,12458
4263,1,node_14513,6732
4264,1,node_14515,13996
4265,1,node_14517,24514
4266,1,node_14519,2007
4267,1,node_14523,5890
4268,1,node_14525,32808
4269,1,node_14535,503
4270,1,node_14538,3427
4271,1,node_14540,25424
4272,1,node_14541,33101
4273,1,node_14542,46392
4274,1,node_14549,28211
4275,1,node_14550,34634
4276,1,node_14552,14940
4277,1,node_14556,3531
4278,1,node_14559,2466
4279,1,node_14561,2033
4280,1,node_14563,4625
4281,1,node_14565,6135
4282,1,node_14567,2616
4283,1,node_14568,2680
4284,1,node_14570,1511
4285,1,node_14573,2287
4286,1,node_14580,33377
4287,1,node_14581,4388
4288,1,node_14583,7119
4289,1,node_14584,16593
4290,1,node_14586,20214
4291,1,node_14588,2465
4292,1,node_14589,2790
4293,1,node_14591,42010
4294,1,node_14592,16828
4295,1,node_14593,4441
4296,1,node_14596,93469
4297,1,node_14600,2751
4298,1,node_14608,2057
4299,1,node_14612,220
4300,1,node_14613,2368
4301,1,node_14616,5533
4302,1,node_14618,3254
4303,1,node_14621,1707
4304,1,node_14624,13617
4305,1,node_14629,13454
4306,1,node_14631,3270
4307,1,node_14636,1267
4308,1,node_14637,4547
4309,1,node_14638,5244
4310,1,node_14639,2908
4311,1,node_14642,2596
4312,1,node_14649,1401
4313,1,node_14650,4286
4314,1,node_14651,2352
4315,1,node_14653,30041
4316,1,node_14657,18142
4317,1,node_14662,18869
4318,1,node_14671,21372
4319,1,node_14672,8215
4320,1,node_14677,11780
4321,1,node_14681,7950
4322,1,node_14682,19285
4323,1,node_14685,33280
4324,1,node_14696,17931
4325,1,node_14698,5618
4326,1,node_14705,2303
4327,1,node_14706,6711
4328,1,node_14708,2386
4329,1,node_14709,2268
4330,1,node_14712,0
4331,1,node_14714,264
4332,1,node_14715,385
4333,1,node_14718,1084
4334,1,node_14720,4206
4335,1,node_14721,939
4336,1,node_14723,5265
4337,1,node_14727,35134
4338,1,node_14729,31729
4339,1,node_14731,38762
4340,1,node_14733,4157
4341,1,node_14735,87758
4342,1,node_14738,31413
4343,1,node_14743,30891
4344,1,node_14744,51678
4345,1,node_14751,66637
4346,1,node_14755,70375
4347,1,node_14761,33589
4348,1,node_14765,16237
4349,1,node_14767,4831
4350,1,node_14768,11796
4351,1,node_14770,223
4352,1,node_14772,49079
4353,1,node_14776,14724
4354,1,node_14785,43383
4355,1,node_14788,345
4356,1,node_14793,55181
4357,1,node_14797,22648
4358,1,node_14799,18190
4359,1,node_14801,443
4360,1,node_14802,23701
4361,1,node_14804,4784
4362,1,node_14805,34617
4363,1,node_14808,35131
4364,1,node_14810,37315
4365,1,node_14811,31718
4366,1,node_14812,3381
4367,1,node_14821,999
4368,1,node_14827,26
4369,1,node_14828,29307
4370,1,node_14829,21881
4371,1,node_14830,21784
4372,1,node_14832,14246
4373,1,node_14833,27286
4374,1,node_14835,5716
4375,1,node_14837,9076
4376,1,node_14838,9699
4377,1,node_14840,960
4378,1,node_14843,32703
4379,1,node_14844,206
4380,1,node_14847,7574
4381,1,node_14848,17807
4382,1,node_14849,1427
4383,1,node_14850,36685
4384,1,node_14852,19631
4385,1,node_14858,4012
4386,1,node_14867,6834
4387,1,node_14868,227
4388,1,node_14869,26171
4389,1,node_14873,8289
4390,1,node_14878,41859
4391,1,node_14879,3682
4392,1,node_14883,13619
4393,1,node_14885,36189
4394,1,node_14889,22139
4395,1,node_14891,17702
4396,1,node_14893,17273
4397,1,node_14897,22328
